timestamp,location,temp,humidity,wind_speed,precip
2025-10-31 02:00:00,Loc_1,7.96,47.6,1.82,0.047
2025-10-31 03:00:00,Loc_1,5.82,62.9,3.92,0.0
2025-10-31 04:00:00,Loc_1,5.9,55.6,2.62,0.0
2025-10-31 05:00:00,Loc_1,6.1,58.6,2.99,0.03
2025-10-31 06:00:00,Loc_1,8.27,61.3,3.49,0.114
2025-10-31 07:00:00,Loc_1,5.04,56.5,1.78,0.16
2025-10-31 08:00:00,Loc_1,3.71,63.0,4.27,0.106
2025-10-31 09:00:00,Loc_1,5.11,54.4,0.0,0.0
2025-10-31 10:00:00,Loc_1,7.55,52.5,2.51,0.004
2025-10-31 11:00:00,Loc_1,7.07,35.9,4.93,0.0
2025-10-31 12:00:00,Loc_1,4.64,35.6,4.06,0.161
2025-10-31 13:00:00,Loc_1,8.09,29.4,4.81,0.0
2025-10-31 14:00:00,Loc_1,4.0,27.6,5.56,0.056
2025-10-31 15:00:00,Loc_1,3.7,25.7,4.58,0.0
2025-10-31 16:00:00,Loc_1,7.48,28.2,2.03,0.0
2025-10-31 17:00:00,Loc_1,4.78,23.7,4.1,0.021
2025-10-31 18:00:00,Loc_1,7.11,26.5,3.5,0.081
2025-10-31 19:00:00,Loc_1,6.61,22.2,4.17,0.0
2025-10-31 20:00:00,Loc_1,8.81,18.9,2.38,0.0
2025-10-31 21:00:00,Loc_1,11.38,32.1,2.78,0.0
2025-10-31 22:00:00,Loc_1,5.95,27.8,5.06,0.0
2025-10-31 23:00:00,Loc_1,5.73,26.8,4.05,0.0
2025-11-01 00:00:00,Loc_1,6.28,45.7,4.22,0.023
2025-11-01 01:00:00,Loc_1,4.65,47.2,3.4,0.0
2025-11-01 02:00:00,Loc_1,7.7,56.4,1.26,0.0
2025-11-01 03:00:00,Loc_1,8.16,48.4,1.0,0.081
2025-11-01 04:00:00,Loc_1,5.19,57.2,0.0,0.0
2025-11-01 05:00:00,Loc_1,8.74,56.9,1.53,0.049
2025-11-01 06:00:00,Loc_1,6.55,56.1,1.89,0.158
2025-11-01 07:00:00,Loc_1,8.68,62.0,2.59,0.141
2025-11-01 08:00:00,Loc_1,6.52,63.1,2.87,0.0
2025-11-01 09:00:00,Loc_1,6.4,49.7,2.88,0.0
2025-11-01 10:00:00,Loc_1,4.63,51.2,2.15,0.0
2025-11-01 11:00:00,Loc_1,5.81,38.6,3.72,0.0
2025-11-01 12:00:00,Loc_1,4.03,40.2,3.76,0.137
2025-11-01 13:00:00,Loc_1,7.58,33.4,4.73,0.028
2025-11-01 14:00:00,Loc_1,7.87,21.3,2.93,0.021
2025-11-01 15:00:00,Loc_1,7.17,30.5,1.36,0.047
2025-11-01 16:00:00,Loc_1,5.3,24.3,1.52,0.0
2025-11-01 17:00:00,Loc_1,6.55,23.8,1.49,0.0
2025-11-01 18:00:00,Loc_1,2.06,19.7,0.02,0.036
2025-11-01 19:00:00,Loc_1,8.5,15.1,6.75,0.049
2025-11-01 20:00:00,Loc_1,4.41,33.5,5.52,0.0
2025-11-01 21:00:00,Loc_1,4.57,21.6,2.15,0.142
2025-11-01 22:00:00,Loc_1,4.07,27.8,0.32,0.0
2025-11-01 23:00:00,Loc_1,7.02,33.1,3.33,0.008
2025-11-02 00:00:00,Loc_1,8.5,36.7,3.69,0.0
2025-11-02 01:00:00,Loc_1,-0.57,40.3,6.47,0.003
2025-11-02 02:00:00,Loc_1,7.98,48.6,4.87,0.031
2025-11-02 03:00:00,Loc_1,5.99,56.0,3.59,0.06
2025-11-02 04:00:00,Loc_1,7.77,62.0,4.02,0.011
2025-11-02 05:00:00,Loc_1,5.68,62.2,3.92,0.114
2025-11-02 06:00:00,Loc_1,4.21,57.8,4.74,0.0
2025-11-02 07:00:00,Loc_1,6.52,54.8,1.88,0.0
2025-11-02 08:00:00,Loc_1,6.71,57.7,0.54,0.0
2025-11-02 09:00:00,Loc_1,7.91,56.3,5.61,0.199
2025-11-02 10:00:00,Loc_1,7.52,54.3,2.58,0.185
2025-11-02 11:00:00,Loc_1,6.39,51.3,4.09,0.017
2025-11-02 12:00:00,Loc_1,5.28,37.0,4.53,0.156
2025-11-02 13:00:00,Loc_1,7.17,37.8,2.6,0.047
2025-11-02 14:00:00,Loc_1,6.31,32.6,5.23,0.0
2025-11-02 15:00:00,Loc_1,7.04,26.6,4.06,0.057
2025-11-02 16:00:00,Loc_1,7.82,22.7,2.7,0.0
2025-11-02 17:00:00,Loc_1,5.42,17.9,2.36,0.434
2025-11-02 18:00:00,Loc_1,4.35,16.0,2.31,0.147
2025-11-02 19:00:00,Loc_1,2.62,13.3,0.58,0.0
2025-11-02 20:00:00,Loc_1,6.28,16.6,3.92,0.0
2025-11-02 21:00:00,Loc_1,6.89,26.6,2.01,0.0
2025-11-02 22:00:00,Loc_1,5.55,29.6,3.3,0.055
2025-11-02 23:00:00,Loc_1,9.48,36.4,2.72,0.027
2025-11-03 00:00:00,Loc_1,9.45,43.0,1.35,0.359
2025-11-03 01:00:00,Loc_1,8.6,50.6,4.8,0.078
2025-11-03 02:00:00,Loc_1,6.35,51.2,5.32,0.0
2025-11-03 03:00:00,Loc_1,7.68,52.3,1.41,0.072
2025-11-03 04:00:00,Loc_1,10.46,61.7,2.09,0.0
2025-11-03 05:00:00,Loc_1,5.04,61.7,2.49,0.178
2025-11-03 06:00:00,Loc_1,6.68,62.6,3.95,0.061
2025-11-03 07:00:00,Loc_1,6.39,63.2,4.88,0.193
2025-11-03 08:00:00,Loc_1,6.9,59.2,3.92,0.063
2025-11-03 09:00:00,Loc_1,4.98,53.5,3.52,0.0
2025-11-03 10:00:00,Loc_1,6.77,50.6,4.38,0.0
2025-11-03 11:00:00,Loc_1,10.31,51.7,2.38,0.0
2025-11-03 12:00:00,Loc_1,9.57,42.1,4.7,0.0
2025-11-03 13:00:00,Loc_1,6.21,34.4,3.3,0.01
2025-11-03 14:00:00,Loc_1,5.0,30.4,4.13,0.0
2025-11-03 15:00:00,Loc_1,7.26,20.8,4.7,0.045
2025-11-03 16:00:00,Loc_1,6.32,23.8,4.93,0.0
2025-11-03 17:00:00,Loc_1,6.27,24.9,5.54,0.085
2025-11-03 18:00:00,Loc_1,3.78,28.6,6.1,0.024
2025-11-03 19:00:00,Loc_1,5.88,19.8,1.59,0.068
2025-11-03 20:00:00,Loc_1,5.68,26.3,5.16,0.034
2025-11-03 21:00:00,Loc_1,11.15,30.1,5.1,0.023
2025-11-03 22:00:00,Loc_1,7.58,30.6,0.0,0.121
2025-11-03 23:00:00,Loc_1,8.77,36.5,3.21,0.0
2025-11-04 00:00:00,Loc_1,6.2,36.5,3.65,0.0
2025-11-04 01:00:00,Loc_1,6.66,45.8,3.28,0.0
2025-11-04 02:00:00,Loc_1,7.35,53.4,1.72,0.044
2025-11-04 03:00:00,Loc_1,8.1,55.6,3.46,0.229
2025-11-04 04:00:00,Loc_1,10.37,52.2,4.52,0.0
2025-11-04 05:00:00,Loc_1,9.02,63.1,0.02,0.15
2025-11-04 06:00:00,Loc_1,7.54,57.6,1.69,0.0
2025-11-04 07:00:00,Loc_1,6.28,50.3,2.72,0.177
2025-11-04 08:00:00,Loc_1,2.71,48.7,5.6,0.015
2025-11-04 09:00:00,Loc_1,9.05,54.0,4.76,0.036
2025-11-04 10:00:00,Loc_1,8.11,45.9,2.06,0.043
2025-11-04 11:00:00,Loc_1,4.98,44.8,4.93,0.05
2025-11-04 12:00:00,Loc_1,8.1,36.6,2.42,0.043
2025-11-04 13:00:00,Loc_1,7.62,36.7,2.1,0.0
2025-11-04 14:00:00,Loc_1,9.09,32.1,2.24,0.0
2025-11-04 15:00:00,Loc_1,5.9,26.8,3.3,0.081
2025-11-04 16:00:00,Loc_1,9.52,16.0,4.5,0.013
2025-11-04 17:00:00,Loc_1,8.29,18.0,5.88,0.035
2025-11-04 18:00:00,Loc_1,5.45,26.9,3.92,0.0
2025-11-04 19:00:00,Loc_1,2.68,26.7,4.74,0.021
2025-11-04 20:00:00,Loc_1,6.89,17.6,3.67,0.19
2025-11-04 21:00:00,Loc_1,3.95,23.7,3.25,0.122
2025-11-04 22:00:00,Loc_1,4.21,32.6,3.55,0.1
2025-11-04 23:00:00,Loc_1,7.43,31.4,4.11,0.0
2025-11-05 00:00:00,Loc_1,8.74,39.4,3.04,0.0
2025-11-05 01:00:00,Loc_1,5.71,39.7,2.18,0.16
2025-11-05 02:00:00,Loc_1,10.67,48.5,0.31,0.0
2025-11-05 03:00:00,Loc_1,4.69,48.4,1.04,0.083
2025-11-05 04:00:00,Loc_1,7.59,57.3,0.9,0.01
2025-11-05 05:00:00,Loc_1,3.87,59.9,3.77,0.028
2025-11-05 06:00:00,Loc_1,7.03,62.8,3.74,0.253
2025-11-05 07:00:00,Loc_1,6.39,60.6,3.81,0.0
2025-11-05 08:00:00,Loc_1,6.39,60.2,3.27,0.0
2025-11-05 09:00:00,Loc_1,4.44,58.2,4.02,0.137
2025-11-05 10:00:00,Loc_1,4.0,48.1,5.57,0.034
2025-11-05 11:00:00,Loc_1,11.39,37.6,0.89,0.0
2025-11-05 12:00:00,Loc_1,4.79,39.7,4.28,0.047
2025-11-05 13:00:00,Loc_1,8.58,38.0,1.0,0.0
2025-11-05 14:00:00,Loc_1,7.8,35.0,3.78,0.0
2025-11-05 15:00:00,Loc_1,8.77,25.5,5.04,0.026
2025-11-05 16:00:00,Loc_1,1.23,26.0,2.85,0.032
2025-11-05 17:00:00,Loc_1,7.43,12.5,1.45,0.066
2025-11-05 18:00:00,Loc_1,7.45,19.1,2.15,0.0
2025-11-05 19:00:00,Loc_1,8.96,26.3,3.42,0.0
2025-11-05 20:00:00,Loc_1,9.32,24.9,2.78,0.031
2025-11-05 21:00:00,Loc_1,4.17,31.0,1.13,0.0
2025-11-05 22:00:00,Loc_1,4.09,27.1,2.16,0.0
2025-11-05 23:00:00,Loc_1,8.84,35.8,5.09,0.007
2025-11-06 00:00:00,Loc_1,4.76,34.4,4.08,0.08
2025-11-06 01:00:00,Loc_1,7.3,40.9,5.13,0.012
2025-11-06 02:00:00,Loc_1,8.53,52.4,4.08,0.031
2025-11-06 03:00:00,Loc_1,6.28,56.4,2.23,0.094
2025-11-06 04:00:00,Loc_1,6.85,50.0,2.88,0.382
2025-11-06 05:00:00,Loc_1,8.59,55.2,3.6,0.0
2025-11-06 06:00:00,Loc_1,3.39,62.2,4.65,0.227
2025-11-06 07:00:00,Loc_1,8.32,66.8,3.63,0.1
2025-11-06 08:00:00,Loc_1,2.15,42.5,1.74,0.0
2025-11-06 09:00:00,Loc_1,9.12,54.4,0.99,0.294
2025-11-06 10:00:00,Loc_1,7.46,44.1,3.67,0.138
2025-11-06 11:00:00,Loc_1,3.33,52.8,2.63,0.0
2025-11-06 12:00:00,Loc_1,6.72,35.8,4.17,0.17
2025-11-06 13:00:00,Loc_1,5.45,32.8,1.76,0.0
2025-11-06 14:00:00,Loc_1,4.6,29.5,2.15,0.052
2025-11-06 15:00:00,Loc_1,8.15,38.4,5.3,0.0
2025-11-06 16:00:00,Loc_1,5.61,26.1,3.1,0.123
2025-11-06 17:00:00,Loc_1,6.77,22.3,5.05,0.0
2025-11-06 18:00:00,Loc_1,10.15,21.7,5.06,0.0
2025-11-06 19:00:00,Loc_1,10.39,16.9,3.47,0.0
2025-11-06 20:00:00,Loc_1,6.71,24.4,0.77,0.0
2025-11-06 21:00:00,Loc_1,8.09,25.1,5.61,0.123
2025-11-06 22:00:00,Loc_1,9.25,23.9,3.27,0.0
2025-11-06 23:00:00,Loc_1,6.45,28.8,0.0,0.0
2025-11-07 00:00:00,Loc_1,10.84,40.3,2.77,0.03
2025-11-07 01:00:00,Loc_1,5.93,46.3,2.92,0.078
2025-11-07 02:00:00,Loc_1,6.27,40.1,1.85,0.038
2025-11-07 03:00:00,Loc_1,8.73,53.7,3.51,0.054
2025-11-07 04:00:00,Loc_1,6.04,61.6,4.91,0.0
2025-11-07 05:00:00,Loc_1,6.82,52.7,3.06,0.027
2025-11-07 06:00:00,Loc_1,6.83,57.6,3.69,0.007
2025-11-07 07:00:00,Loc_1,7.88,53.0,3.73,0.0
2025-11-07 08:00:00,Loc_1,6.44,59.3,6.16,0.286
2025-11-07 09:00:00,Loc_1,4.86,50.4,3.89,0.0
2025-11-07 10:00:00,Loc_1,6.75,52.8,2.21,0.076
2025-11-07 11:00:00,Loc_1,8.79,51.2,2.8,0.048
2025-11-07 12:00:00,Loc_1,8.82,36.0,3.43,0.03
2025-11-07 13:00:00,Loc_1,9.79,31.7,1.93,0.214
2025-11-07 14:00:00,Loc_1,8.81,25.3,2.09,0.223
2025-11-07 15:00:00,Loc_1,6.93,21.4,4.11,0.029
2025-11-07 16:00:00,Loc_1,6.66,16.6,3.03,0.004
2025-11-07 17:00:00,Loc_1,6.44,28.5,3.47,0.03
2025-11-07 18:00:00,Loc_1,7.8,22.8,5.39,0.0
2025-11-07 19:00:00,Loc_1,5.5,20.4,3.85,0.0
2025-11-07 20:00:00,Loc_1,11.44,33.7,1.75,0.189
2025-11-07 21:00:00,Loc_1,5.45,30.6,1.67,0.004
2025-11-07 22:00:00,Loc_1,8.84,30.7,3.31,0.0
2025-11-07 23:00:00,Loc_1,4.51,38.0,2.9,0.0
2025-11-08 00:00:00,Loc_1,7.28,46.1,3.54,0.014
2025-11-08 01:00:00,Loc_1,7.46,40.7,1.74,0.146
2025-11-08 02:00:00,Loc_1,7.63,55.5,4.08,0.091
2025-11-08 03:00:00,Loc_1,8.66,59.1,0.29,0.0
2025-11-08 04:00:00,Loc_1,5.77,53.2,4.08,0.0
2025-11-08 05:00:00,Loc_1,8.59,64.6,3.7,0.018
2025-11-08 06:00:00,Loc_1,7.42,54.0,5.35,0.0
2025-11-08 07:00:00,Loc_1,7.08,60.4,6.2,0.0
2025-11-08 08:00:00,Loc_1,7.65,42.8,0.57,0.0
2025-11-08 09:00:00,Loc_1,5.17,46.1,2.59,0.232
2025-11-08 10:00:00,Loc_1,5.36,56.1,1.81,0.0
2025-11-08 11:00:00,Loc_1,9.15,49.6,2.82,0.013
2025-11-08 12:00:00,Loc_1,5.7,26.9,1.65,0.0
2025-11-08 13:00:00,Loc_1,7.45,29.6,4.51,0.066
2025-11-08 14:00:00,Loc_1,6.94,30.4,2.81,0.055
2025-11-08 15:00:00,Loc_1,9.85,32.1,1.92,0.006
2025-11-08 16:00:00,Loc_1,7.91,17.7,3.54,0.271
2025-11-08 17:00:00,Loc_1,6.31,15.0,5.38,0.037
2025-11-08 18:00:00,Loc_1,6.01,8.4,0.57,0.107
2025-11-08 19:00:00,Loc_1,1.94,15.1,2.85,0.0
2025-11-08 20:00:00,Loc_1,6.26,27.2,3.1,0.0
2025-11-08 21:00:00,Loc_1,8.05,20.5,2.29,0.0
2025-11-08 22:00:00,Loc_1,8.0,29.3,3.72,0.0
2025-11-08 23:00:00,Loc_1,6.58,37.1,0.0,0.294
2025-11-09 00:00:00,Loc_1,8.77,38.1,3.89,0.071
2025-11-09 01:00:00,Loc_1,4.45,35.8,4.58,0.009
2025-11-09 02:00:00,Loc_1,6.7,47.6,0.0,0.0
2025-11-09 03:00:00,Loc_1,10.74,47.9,4.51,0.0
2025-11-09 04:00:00,Loc_1,6.22,62.1,0.56,0.05
2025-11-09 05:00:00,Loc_1,8.42,54.7,1.89,0.084
2025-11-09 06:00:00,Loc_1,7.57,64.1,1.76,0.016
2025-11-09 07:00:00,Loc_1,7.56,53.8,1.65,0.0
2025-11-09 08:00:00,Loc_1,8.27,57.9,1.48,0.006
2025-11-09 09:00:00,Loc_1,4.69,58.7,1.39,0.003
2025-11-09 10:00:00,Loc_1,5.4,57.3,1.27,0.246
2025-11-09 11:00:00,Loc_1,6.95,40.0,0.99,0.0
2025-11-09 12:00:00,Loc_1,6.97,33.6,2.55,0.0
2025-11-09 13:00:00,Loc_1,6.99,42.4,3.6,0.0
2025-11-09 14:00:00,Loc_1,7.99,29.6,4.54,0.216
2025-11-09 15:00:00,Loc_1,6.8,41.7,4.09,0.095
2025-11-09 16:00:00,Loc_1,10.97,28.1,3.04,0.101
2025-11-09 17:00:00,Loc_1,5.23,20.7,4.54,0.011
2025-11-09 18:00:00,Loc_1,6.72,11.9,3.93,0.231
2025-11-09 19:00:00,Loc_1,8.2,31.4,0.69,0.0
2025-11-09 20:00:00,Loc_1,5.07,19.4,2.81,0.163
2025-11-09 21:00:00,Loc_1,8.94,22.9,2.67,0.271
2025-11-09 22:00:00,Loc_1,9.62,33.2,3.33,0.0
2025-11-09 23:00:00,Loc_1,6.81,38.4,4.5,0.157
2025-11-10 00:00:00,Loc_1,7.1,33.5,4.74,0.0
2025-11-10 01:00:00,Loc_1,4.05,40.2,2.33,0.156
2025-11-10 02:00:00,Loc_1,6.98,52.9,3.2,0.0
2025-11-10 03:00:00,Loc_1,11.64,50.8,0.58,0.02
2025-11-10 04:00:00,Loc_1,7.68,54.9,2.34,0.254
2025-11-10 05:00:00,Loc_1,6.78,67.2,2.52,0.0
2025-11-10 06:00:00,Loc_1,6.54,56.9,5.2,0.0
2025-11-10 07:00:00,Loc_1,6.1,57.1,1.64,0.0
2025-11-10 08:00:00,Loc_1,4.58,57.2,4.6,0.309
2025-11-10 09:00:00,Loc_1,8.9,61.9,1.0,0.123
2025-11-10 10:00:00,Loc_1,7.6,49.4,2.48,0.0
2025-11-10 11:00:00,Loc_1,6.63,48.9,0.75,0.0
2025-11-10 12:00:00,Loc_1,10.21,36.6,3.71,0.177
2025-11-10 13:00:00,Loc_1,6.31,27.4,2.58,0.205
2025-11-10 14:00:00,Loc_1,10.12,26.7,3.41,0.0
2025-11-10 15:00:00,Loc_1,9.3,29.0,3.13,0.0
2025-11-10 16:00:00,Loc_1,8.16,21.5,2.84,0.0
2025-11-10 17:00:00,Loc_1,6.52,22.2,2.29,0.0
2025-11-10 18:00:00,Loc_1,3.79,25.3,5.46,0.541
2025-11-10 19:00:00,Loc_1,9.03,27.0,7.11,0.0
2025-11-10 20:00:00,Loc_1,8.55,15.5,0.86,0.322
2025-11-10 21:00:00,Loc_1,10.77,31.5,4.34,0.0
2025-11-10 22:00:00,Loc_1,10.49,31.7,5.32,0.039
2025-11-10 23:00:00,Loc_1,7.15,38.8,2.43,0.181
2025-11-11 00:00:00,Loc_1,4.05,37.9,3.8,0.0
2025-11-11 01:00:00,Loc_1,9.29,48.1,4.86,0.0
2025-11-11 02:00:00,Loc_1,6.4,41.2,0.0,0.0
2025-11-11 03:00:00,Loc_1,5.92,50.1,2.57,0.044
2025-11-11 04:00:00,Loc_1,8.63,52.5,5.91,0.04
2025-11-11 05:00:00,Loc_1,5.24,60.3,4.14,0.17
2025-11-11 06:00:00,Loc_1,7.74,58.3,3.08,0.192
2025-11-11 07:00:00,Loc_1,6.95,60.4,2.04,0.014
2025-11-11 08:00:00,Loc_1,5.2,48.8,2.78,0.118
2025-11-11 09:00:00,Loc_1,7.25,59.5,4.53,0.0
2025-11-11 10:00:00,Loc_1,9.19,54.7,1.2,0.001
2025-11-11 11:00:00,Loc_1,5.29,42.4,1.97,0.091
2025-11-11 12:00:00,Loc_1,5.46,37.0,2.67,0.127
2025-11-11 13:00:00,Loc_1,10.0,41.3,1.79,0.0
2025-11-11 14:00:00,Loc_1,9.22,26.9,2.85,0.103
2025-11-11 15:00:00,Loc_1,11.14,18.3,1.93,0.08
2025-11-11 16:00:00,Loc_1,7.07,23.3,6.18,0.007
2025-11-11 17:00:00,Loc_1,6.13,22.6,3.37,0.0
2025-11-11 18:00:00,Loc_1,5.49,10.6,1.83,0.0
2025-11-11 19:00:00,Loc_1,8.91,23.7,1.89,0.326
2025-11-11 20:00:00,Loc_1,4.42,13.6,2.58,0.151
2025-11-11 21:00:00,Loc_1,10.49,27.1,4.4,0.168
2025-11-11 22:00:00,Loc_1,5.36,26.1,1.09,0.007
2025-11-11 23:00:00,Loc_1,8.97,37.8,1.57,0.0
2025-11-12 00:00:00,Loc_1,8.84,47.2,2.7,0.0
2025-11-12 01:00:00,Loc_1,6.45,43.4,4.3,0.116
2025-11-12 02:00:00,Loc_1,8.02,51.2,0.4,0.0
2025-11-12 03:00:00,Loc_1,6.74,55.2,3.41,0.0
2025-11-12 04:00:00,Loc_1,4.0,58.9,4.12,0.0
2025-11-12 05:00:00,Loc_1,3.69,59.8,3.09,0.114
2025-11-12 06:00:00,Loc_1,8.82,65.0,4.43,0.146
2025-11-12 07:00:00,Loc_1,7.59,56.9,4.47,0.142
2025-11-12 08:00:00,Loc_1,8.51,66.6,1.43,0.095
2025-11-12 09:00:00,Loc_1,7.93,60.6,4.99,0.003
2025-11-12 10:00:00,Loc_1,11.78,54.3,1.93,0.0
2025-11-12 11:00:00,Loc_1,10.35,53.5,1.91,0.337
2025-11-12 12:00:00,Loc_1,7.61,30.5,2.81,0.033
2025-11-12 13:00:00,Loc_1,8.79,32.2,0.11,0.0
2025-11-12 14:00:00,Loc_1,7.31,18.7,2.35,0.048
2025-11-12 15:00:00,Loc_1,8.53,28.3,3.93,0.0
2025-11-12 16:00:00,Loc_1,5.29,24.3,4.21,0.127
2025-11-12 17:00:00,Loc_1,6.3,18.1,3.87,0.059
2025-11-12 18:00:00,Loc_1,9.31,25.4,0.92,0.0
2025-11-12 19:00:00,Loc_1,9.62,22.6,2.52,0.155
2025-11-12 20:00:00,Loc_1,5.11,23.4,2.21,0.277
2025-11-12 21:00:00,Loc_1,9.7,24.2,2.02,0.002
2025-11-12 22:00:00,Loc_1,7.65,27.6,6.11,0.019
2025-11-12 23:00:00,Loc_1,8.44,37.8,3.46,0.0
2025-11-13 00:00:00,Loc_1,10.31,42.6,0.62,0.063
2025-11-13 01:00:00,Loc_1,7.98,41.7,2.08,0.106
2025-11-13 02:00:00,Loc_1,8.42,45.5,1.32,0.107
2025-11-13 03:00:00,Loc_1,7.35,54.8,2.53,0.04
2025-11-13 04:00:00,Loc_1,6.11,55.5,4.86,0.009
2025-11-13 05:00:00,Loc_1,8.91,59.6,0.17,0.016
2025-11-13 06:00:00,Loc_1,6.52,61.2,5.1,0.169
2025-11-13 07:00:00,Loc_1,9.54,64.3,4.94,0.018
2025-11-13 08:00:00,Loc_1,6.69,53.4,4.38,0.155
2025-11-13 09:00:00,Loc_1,6.34,58.5,5.77,0.156
2025-11-13 10:00:00,Loc_1,6.84,48.4,4.64,0.0
2025-11-13 11:00:00,Loc_1,6.81,38.8,3.6,0.043
2025-10-14 12:00:00,Loc_2,10.33,37.2,0.51,0.039
2025-10-14 13:00:00,Loc_2,5.11,32.1,5.31,0.0
2025-10-14 14:00:00,Loc_2,4.65,28.9,3.88,0.028
2025-10-14 15:00:00,Loc_2,7.0,29.8,4.85,0.286
2025-10-14 16:00:00,Loc_2,5.72,22.8,4.1,0.0
2025-10-14 17:00:00,Loc_2,7.42,15.1,2.18,0.0
2025-10-14 18:00:00,Loc_2,3.57,22.3,3.26,0.176
2025-10-14 19:00:00,Loc_2,3.39,20.1,1.78,0.044
2025-10-14 20:00:00,Loc_2,2.62,13.1,1.38,0.0
2025-10-14 21:00:00,Loc_2,5.95,22.9,2.78,0.006
2025-10-14 22:00:00,Loc_2,3.61,28.4,4.89,0.008
2025-10-14 23:00:00,Loc_2,6.1,39.2,4.87,0.005
2025-10-15 00:00:00,Loc_2,5.29,46.5,0.75,0.0
2025-10-15 01:00:00,Loc_2,7.24,48.5,2.08,0.131
2025-10-15 02:00:00,Loc_2,6.2,50.5,3.02,0.065
2025-10-15 03:00:00,Loc_2,2.24,45.0,2.54,0.0
2025-10-15 04:00:00,Loc_2,5.18,49.9,4.42,0.007
2025-10-15 05:00:00,Loc_2,5.25,59.4,0.0,0.101
2025-10-15 06:00:00,Loc_2,4.51,69.9,3.57,0.019
2025-10-15 07:00:00,Loc_2,5.94,65.1,3.98,0.041
2025-10-15 08:00:00,Loc_2,7.17,52.3,3.92,0.031
2025-10-15 09:00:00,Loc_2,5.67,46.1,2.09,0.059
2025-10-15 10:00:00,Loc_2,4.94,53.0,2.94,0.054
2025-10-15 11:00:00,Loc_2,5.85,51.2,1.78,0.002
2025-10-15 12:00:00,Loc_2,3.31,47.1,4.02,0.209
2025-10-15 13:00:00,Loc_2,6.87,35.6,2.62,0.083
2025-10-15 14:00:00,Loc_2,4.54,33.2,1.91,0.177
2025-10-15 15:00:00,Loc_2,8.77,36.4,3.82,0.005
2025-10-15 16:00:00,Loc_2,4.97,26.2,3.84,0.247
2025-10-15 17:00:00,Loc_2,7.66,13.6,4.64,0.016
2025-10-15 18:00:00,Loc_2,5.06,18.8,2.3,0.146
2025-10-15 19:00:00,Loc_2,8.23,17.5,2.76,0.0
2025-10-15 20:00:00,Loc_2,4.79,19.4,2.82,0.0
2025-10-15 21:00:00,Loc_2,3.66,22.4,2.61,0.04
2025-10-15 22:00:00,Loc_2,6.44,36.3,5.03,0.0
2025-10-15 23:00:00,Loc_2,7.21,37.0,1.92,0.225
2025-10-16 00:00:00,Loc_2,7.99,35.8,1.58,0.0
2025-10-16 01:00:00,Loc_2,5.75,45.8,4.07,0.155
2025-10-16 02:00:00,Loc_2,5.17,49.1,4.49,0.109
2025-10-16 03:00:00,Loc_2,6.23,54.1,2.33,0.071
2025-10-16 04:00:00,Loc_2,3.95,58.5,2.68,0.001
2025-10-16 05:00:00,Loc_2,7.69,57.1,4.36,0.0
2025-10-16 06:00:00,Loc_2,5.75,52.4,2.59,0.056
2025-10-16 07:00:00,Loc_2,5.31,63.8,2.82,0.0
2025-10-16 08:00:00,Loc_2,7.09,61.7,0.36,0.073
2025-10-16 09:00:00,Loc_2,-0.32,54.9,2.05,0.149
2025-10-16 10:00:00,Loc_2,0.53,47.5,0.16,0.034
2025-10-16 11:00:00,Loc_2,5.81,41.0,1.44,0.041
2025-10-16 12:00:00,Loc_2,8.18,51.6,3.9,0.19
2025-10-16 13:00:00,Loc_2,5.49,30.2,3.27,0.16
2025-10-16 14:00:00,Loc_2,-0.07,25.0,4.97,0.109
2025-10-16 15:00:00,Loc_2,7.03,21.3,3.55,0.047
2025-10-16 16:00:00,Loc_2,8.8,21.3,0.51,0.205
2025-10-16 17:00:00,Loc_2,8.36,12.7,2.33,0.0
2025-10-16 18:00:00,Loc_2,6.83,17.3,3.31,0.069
2025-10-16 19:00:00,Loc_2,6.48,15.2,2.43,0.561
2025-10-16 20:00:00,Loc_2,2.47,28.4,3.74,0.108
2025-10-16 21:00:00,Loc_2,1.0,35.5,2.59,0.0
2025-10-16 22:00:00,Loc_2,3.94,32.1,3.82,0.042
2025-10-16 23:00:00,Loc_2,6.26,40.7,3.06,0.142
2025-10-17 00:00:00,Loc_2,9.4,44.3,4.09,0.028
2025-10-17 01:00:00,Loc_2,8.01,47.1,6.08,0.0
2025-10-17 02:00:00,Loc_2,6.25,51.5,2.09,0.084
2025-10-17 03:00:00,Loc_2,4.36,52.7,1.52,0.0
2025-10-17 04:00:00,Loc_2,5.32,54.4,3.87,0.066
2025-10-17 05:00:00,Loc_2,5.16,62.0,1.35,0.05
2025-10-17 06:00:00,Loc_2,5.94,58.2,2.43,0.126
2025-10-17 07:00:00,Loc_2,4.96,56.2,1.98,0.0
2025-10-17 08:00:00,Loc_2,7.68,57.2,0.87,0.194
2025-10-17 09:00:00,Loc_2,3.8,54.8,3.62,0.0
2025-10-17 10:00:00,Loc_2,6.51,56.2,2.91,0.026
2025-10-17 11:00:00,Loc_2,2.03,48.1,3.67,0.024
2025-10-17 12:00:00,Loc_2,1.06,42.0,2.95,0.0
2025-10-17 13:00:00,Loc_2,7.39,40.7,3.65,0.037
2025-10-17 14:00:00,Loc_2,4.41,26.7,0.71,0.0
2025-10-17 15:00:00,Loc_2,8.38,27.2,1.97,0.0
2025-10-17 16:00:00,Loc_2,2.9,23.5,2.9,0.144
